datetime,storage,elevation,outflow,inflow,precip,evap,tocs
09/18/13,382.883,400.52,1916,616,0,47,977
09/19/13,379.944,400.08,2003,562,0,41,977
09/20/13,378.75,399.9,1771,1218,0,49,977
09/21/13,377.627,399.73,1657,1104,0.31,13,977
09/22/13,376.307,399.53,1732,1080,0.31,13,977
09/23/13,374.128,399.2,1868,782,0.31,13,977
09/24/13,372.547,398.96,1695,927,0,29,977
09/25/13,370.456,398.64,1857,852,0,49,977
09/26/13,368.236,398.3,1807,728,0,40,977
09/27/13,366.603,398.05,1713,947,0,57,977
09/28/13,365.178,397.83,1662,977,0,33,977
09/29/13,363.434,397.56,1761,921,0,39,977
09/30/13,361.108,397.2,1890,756,0,39,977
10/01/13,358.921,396.86,1715,636,0,24,968.8
10/02/13,356.685,396.51,1669,570,0,28,960.7
10/03/13,354.385,396.15,1610,504,0,54,952.5
10/04/13,352.541,395.86,1440,563,0,53,944.3
10/05/13,350.836,395.59,1518,711,0,53,936.2
10/06/13,348.94,395.29,1799,896,0,53,928
10/07/13,346.233,394.86,1814,502,0,53,919.9
10/08/13,344.109,394.52,1492,473,0,52,911.7
10/09/13,342.11,394.2,1403,447,0,52,903.5
10/10/13,340.12,393.88,1389,438,0,52,895.4
10/11/13,337.034,393.38,2104,600,0,52,887.2
10/12/13,335.738,393.17,1281,679,0,51,879
10/13/13,334.262,392.93,1419,726,0,51,870.9
10/14/13,331.335,392.45,1879,454,0,51,862.7
10/15/13,329.139,392.09,1447,391,0,51,854.6
10/16/13,326.903,391.72,1400,303,0,30,846.4
10/17/13,324.553,391.33,1453,296,0,28,838.2
10/18/13,321.909,390.89,1672,371,0,32,830.1
10/19/13,319.827,390.54,1599,581,0,32,821.9
10/20/13,317.625,390.17,1689,607,0,28,813.7
10/21/13,315.261,389.77,1538,373,0,27,805.6
10/22/13,312.792,389.35,1579,363,0,29,797.4
10/23/13,310.386,388.94,1490,306,0,29,789.2
10/24/13,308.006,388.53,1546,377,0,31,781.1
10/25/13,305.219,388.05,1705,319,0,19,772.9
10/26/13,303.611,387.77,1442,650,0,19,764.8
10/27/13,301.662,387.43,1546,593,0,30,756.6
10/28/13,299.028,386.97,1596,285,0,17,748.4
10/29/13,296.652,386.55,1483,298,0,13,740.3
10/30/13,294.332,386.14,1413,258,0,15,732.1
10/31/13,291.529,385.64,1632,234,0,15,723.9
11/01/13,288.793,385.15,1579,218,0,18,715.8
11/02/13,286.742,384.78,1557,539,0,16,707.6
11/03/13,284.813,384.43,1463,506,0,16,699.4
11/04/13,282.938,384.09,1125,204,0,24,691.3
11/05/13,280.701,383.68,1397,285,0,16,683.1
11/06/13,278.252,383.23,1554,335,0,16,675
11/07/13,275.926,382.8,1534,381,0,20,666.8
11/08/13,273.616,382.37,1508,357,0,14,658.6
11/09/13,271.257,381.93,1733,562,0,18,650.5
11/10/13,269.348,381.57,1500,555,0,17,642.3
11/11/13,267.227,381.17,1411,359,0,17,634.1
11/12/13,265.018,380.75,1493,391,0,12,626
11/13/13,263.763,380.51,1109,490,0,14,617.8
11/14/13,261.566,380.09,1494,403,0,17,609.7
11/15/13,259.444,379.68,1383,325,0,12,601.5
11/16/13,257.691,379.34,1362,490,0,12,593.3
11/17/13,255.632,378.94,1573,547,0,12,585.2
11/18/13,253.497,378.52,1429,365,0,12,577
11/19/13,252.226,378.27,1192,563,0,12,577
11/20/13,251.261,378.08,1162,687,0.55,12,577
11/21/13,249.902,377.81,1233,548,0,0,577
11/22/13,248.05,377.44,1502,568,0.2,0,577
11/23/13,246.798,377.19,1585,954,0,0,577
11/24/13,245.55,376.94,1258,629,0,0,577
11/25/13,243.725,376.57,1416,509,0,13,577
11/26/13,242.098,376.24,1211,405,0,14,577
11/27/13,241.259,376.07,946,529,0,6,577
11/28/13,239.457,375.7,1404,501,0,5,577
11/29/13,237.3,375.7,1404,501,0,11,577
11/30/13,235.676,374.92,1409,591,0,11,577
12/01/13,234.385,374.65,1386,743,0,8,577
12/02/13,232.617,374.28,1413,531,0,9,577
12/03/13,230.903,373.92,1253,398,0,9,577
12/04/13,229.024,373.52,1591,656,0,12,577
12/05/13,226.817,373.05,1647,539,0,5,577
12/06/13,224.874,372.63,1540,568,0,8,577
12/07/13,223.628,372.36,1323,701,0.39,6,577
12/08/13,223.074,372.24,989,714,0,4,577
12/09/13,221.286,371.85,1334,437,0,4,577
12/10/13,219.789,371.52,1216,465,0,4,577
12/11/13,218.247,371.18,1334,561,0,4,577
12/12/13,216.897,370.88,1438,763,0,6,577
12/13/13,215.427,370.55,1505,776,0,12,577
12/14/13,213.69,370.16,1586,714,0,4,577
12/15/13,212.104,369.8,1500,706,0,6,577
12/16/13,211.143,369.58,1132,655,0,7,577
12/17/13,209.22,369.14,1403,438,0,4,577
12/18/13,207.495,368.74,1277,411,0,4,577
12/19/13,205.868,368.36,1193,376,0,3,577
12/20/13,204.242,367.98,1346,529,0,3,577
12/21/13,202.942,367.67,1308,656,0,3,577
12/22/13,201.558,367.34,1276,583,0,5,577
12/23/13,199.639,366.88,1324,364,0,7,577
12/24/13,197.873,366.45,1235,352,0,7,577
12/25/13,195.703,365.92,1370,283,0,7,577
12/26/13,193.533,365.38,1409,320,0,5,577
12/27/13,191.769,364.94,1313,431,0,7,577
12/28/13,190.508,364.62,1232,600,0,4,577
12/29/13,189.563,364.38,1102,634,0,8,577
12/30/13,188.145,364.02,1069,360,0,6,577
12/31/13,186.829,363.68,1050,393,0,6,577
01/01/14,184.78,363.15,1326,299,0,6,577
01/02/14,183.1,362.71,1147,305,0,5,577
01/03/14,181.09,362.18,1274,266,0,5,577
01/04/14,180.109,361.92,1047,557,0,5,577
01/05/14,178.324,361.44,1408,515,0,7,577
01/06/14,176.396,360.92,1205,240,0,7,577
01/07/14,175.303,360.62,937,390,0,4,577
01/08/14,174.72,360.46,629,340,0,5,577
01/09/14,173.954,360.25,724,340,0,2,577
01/10/14,173.553,360.14,542,345,0,5,577
01/11/14,173.152,360.03,785,588,0,5,577
01/12/14,172.792,359.93,797,618,0,2,577
01/13/14,172.397,359.82,625,433,0.01,7,577
01/14/14,171.931,359.69,592,362,0,5,577
01/15/14,171.034,359.44,780,333,0,5,577
01/16/14,170.244,359.22,719,328,0,7,577
01/17/14,169.742,359.08,581,335,0,7,577
01/18/14,169.455,359,667,529,0,7,577
01/19/14,169.527,359.02,588,632,0,8,577
01/20/14,168.817,358.82,664,314,0,8,577
01/21/14,168.108,358.62,633,285,0,9,577
01/22/14,167.363,358.41,631,262,0,7,577
01/23/14,166.335,358.12,725,215,0,8,577
01/24/14,165.455,357.87,715,280,0,9,577
01/25/14,165.209,357.8,673,558,0,9,577
01/26/14,165.7,357.94,361,619,0,10,577
01/27/14,165.139,357.78,627,353,0,9,577
01/28/14,164.439,357.58,634,287,0,6,577
01/29/14,163.843,357.41,614,320,0,6,577
01/30/14,163.108,357.2,810,439,0.16,0,577
01/31/14,163.528,357.32,583,800,0.22,5,577
02/01/14,163.668,357.36,601,681,0.11,9,577
02/02/14,164.194,357.51,604,877,0,8,577
02/03/14,163.808,357.4,592,403,0,6,577
02/04/14,163.248,357.24,610,333,0,5,577
02/05/14,162.652,357.07,602,307,0,5,577
02/06/14,162.617,357.06,443,431,0,6,577
02/07/14,163.143,357.21,599,867,0.28,3,577
02/08/14,166.903,358.28,603,2557,0.47,58,579.4
02/09/14,214.581,370.36,61,24099,2.23,1,580.6
02/10/14,250.654,377.96,294,18483,1.99,2,582.1
02/11/14,262.874,380.34,608,6778,0.17,9,584.2
02/12/14,269.613,381.62,227,3634,0,9,586.4
02/13/14,272.488,382.16,818,2276,0,9,588.7
02/14/14,275.926,382.8,294,2032,0,5,591.2
02/15/14,278.905,383.35,596,2103,0,5,593.6
02/16/14,281.462,383.82,684,1973,0.02,0,595.6
02/17/14,284.316,384.34,434,1886,0.01,13,598.4
02/18/14,285.64,384.58,641,1322,0,13,601.5
02/19/14,286.632,384.76,558,1071,0,13,604.4
02/20/14,287.79,384.97,448,1045,0,13,607.6
02/21/14,288.793,385.15,447,968,0,15,610.3
02/22/14,290.077,385.38,500,1164,0,17,612.7
02/23/14,290.077,385.38,907,924,0,17,615.1
02/24/14,291.474,385.63,575,1294,0,15,617.5
02/25/14,292.2,385.76,739,1124,0,19,619.9
02/26/14,293.205,385.94,389,915,0,19,622.2
02/27/14,295.916,386.42,466,1840,0.13,7,622
02/28/14,304.987,388.01,463,5036,1.82,0,616.5
03/01/14,315.966,389.89,377,5928,0.01,16,619.4
03/02/14,321.314,390.79,242,2954,0.01,16,620.9
03/03/14,326.842,391.71,346,3149,0.01,16,618.3
03/04/14,336.479,393.29,551,5420,0.02,10,621.1
03/05/14,343.985,394.5,1130,4922,0.29,8,622.2
03/06/14,354.64,396.19,403,5794,0.28,19,620.9
03/07/14,364.532,397.73,475,5486,0,24,624.9
03/08/14,371.24,398.76,469,3875,0,24,629.2
03/09/14,376.043,399.49,461,2900,0,18,633.7
03/10/14,380.946,400.23,700,3186,0,14,635.4
03/11/14,384.352,400.74,1085,2829,0.34,27,639.8
03/12/14,387.44,401.2,691,2300,0,52,644.6
03/13/14,390.954,401.72,512,2337,0,53,649.2
03/14/14,394.146,402.19,517,2163,0,37,654.1
03/15/14,397.156,402.63,528,2076,0,30,658.7
03/16/14,398.797,402.87,505,1364,0,32,663.8
03/17/14,400.309,403.09,584,1379,0,33,667.5
03/18/14,400.24,403.08,1430,1428,0,33,669.9
03/19/14,401.416,403.25,678,1297,0,26,672.2
03/20/14,402.523,403.41,607,1200,0,35,674.6
03/21/14,404.668,403.72,393,1507,0,33,677
03/22/14,405.775,403.88,581,1167,0,28,679.4
03/23/14,406.467,403.98,623,1000,0,28,681.8
03/24/14,407.725,404.16,583,1248,0,31,684.1
03/25/14,409.265,404.38,529,1336,0,31,686.5
03/26/14,411.785,404.74,535,1805,0,0,688.9
03/27/14,414.171,405.08,609,1812,0.79,0,691.3
03/28/14,416.862,405.46,529,1888,0.04,2,693.7
03/29/14,420.26,405.94,964,2696,0,19,682.4
03/30/14,430.599,407.38,358,5610,1.35,39,681.6
03/31/14,436.041,408.13,509,3275,0,22,674.2
04/01/14,445.521,409.42,532,5311,0.28,0,673.8
04/02/14,454.004,410.56,592,4874,0.08,5,678.9
04/03/14,458.807,411.2,930,3356,0.08,5,685
04/04/14,462.963,411.75,864,2984,0,25,691.4
04/05/14,467.828,412.39,144,2600,0.03,3,697
04/06/14,470.575,412.75,939,2350,0,26,703.1
04/07/14,474.255,413.23,811,2702,0,36,709.3
04/08/14,479.88,413.96,266,3138,0,36,715.9
04/09/14,485.634,414.7,597,3540,0,42,722.2
04/10/14,491.581,415.46,595,3635,0,42,724.6
04/11/14,496.377,416.07,620,3075,0,37,727
04/12/14,501.293,416.69,641,3162,0,43,729.4
04/13/14,505.112,417.17,644,2620,0,51,731.8
04/14/14,509.674,417.74,547,2888,0,41,734.1
04/15/14,513.371,418.2,816,2726,0,46,736.5
04/16/14,517.33,418.69,629,2669,0,44,738.9
04/17/14,520.975,419.14,587,2477,0,52,741.3
04/18/14,524.074,419.52,818,2429,0,49,743.7
04/19/14,527.579,419.95,612,2429,0,50,746
04/20/14,529.386,420.17,839,1797,0,47,748.4
04/21/14,531.937,420.48,850,2183,0,47,751.6
04/22/14,532.678,420.57,1575,1988,0,39,757.3
04/23/14,532.349,420.53,1605,1486,0,47,762.9
04/24/14,531.855,420.47,1838,1625,0.01,36,768.5
04/25/14,534.653,420.81,1002,2413,0.93,0,774.2
04/26/14,538.127,421.23,905,2689,0.03,33,779.8
04/27/14,540.203,421.48,845,1923,0,31,785.5
04/28/14,542.363,421.74,868,1988,0,31,791.1
04/29/14,543.525,421.88,1050,1689,0,53,796.7
04/30/14,546.617,422.25,778,2382,0,45,802.4
05/01/14,550.473,422.71,929,2932,0,59,808
05/02/14,553.072,423.02,1036,2408,0,62,813.6
05/03/14,555.609,423.32,712,2056,0,65,819.3
05/04/14,556.793,423.46,975,1632,0,60,824.9
05/05/14,559.077,423.73,1097,2296,0,48,830.5
05/06/14,560.345,423.88,1082,1781,0,60,836.2
05/07/14,561.445,424.01,951,1546,0.02,40,841.8
05/08/14,561.36,424,957,965,0,51,847.4
05/09/14,563.067,424.2,1035,1947,0,51,853.1
05/10/14,564.432,424.36,1162,1901,0,51,858.7
05/11/14,565.968,424.54,981,1818,0,63,864.3
05/12/14,566.906,424.65,1320,1870,0,77,870
05/13/14,568.869,424.88,1087,2146,0,69,875.6
05/14/14,570.065,425.02,983,1652,0,66,881.2
05/15/14,571.356,425.17,1143,1872,0,78,886.9
05/16/14,570.409,425.06,1992,1584,0,69,892.5
05/17/14,568.784,424.87,2152,1402,0,69,898.1
05/18/14,567.93,424.77,1844,1476,0,63,903.8
05/19/14,566.48,424.6,1905,1240,0,66,909.4
05/20/14,564.859,424.41,1790,1030,0,57,915
05/21/14,562.811,424.17,1987,1011,0,57,920.7
05/22/14,562.299,424.11,1733,1535,0,60,926.3
05/23/14,561.106,423.97,1919,1378,0,60,931.9
05/24/14,559.753,423.81,2011,1400,0,71,937.6
05/25/14,558.485,423.66,1788,1220,0,71,943.2
05/26/14,557.301,423.52,1750,1244,0,91,948.8
05/27/14,555.863,423.35,1952,1309,0,82,954.5
05/28/14,553.495,423.07,2082,981,0,93,960.1
05/29/14,551.143,422.79,2326,1208,0,68,965.7
05/30/14,549.886,422.64,2091,1530,0,73,971.4
05/31/14,547.874,422.4,2158,1217,0,73,977
06/01/14,545.863,422.16,2143,1236,0,107,977
06/02/14,544.19,421.96,2068,1332,0,107,977
06/03/14,541.366,421.62,2187,869,0,106,977
06/04/14,538.625,421.29,2057,781,0,106,977
06/05/14,535.888,420.96,2330,1056,0,106,977
06/06/14,533.583,420.68,2088,1018,0,92,977
06/07/14,531.444,420.42,2085,1090,0,83,977
06/08/14,529.468,420.18,2007,1105,0,94,977
06/09/14,527.661,419.96,2313,1496,0,94,977
06/10/14,525.704,419.72,2331,1438,0,94,977
06/11/14,523.34,419.43,2026,927,0,93,977
06/12/14,521.22,419.17,2193,1195,0,71,977
06/13/14,518.461,418.83,2181,861,0,71,977
06/14/14,515.956,418.52,2291,1099,0,71,977
06/15/14,513.452,418.21,2107,983,0,138,977
06/16/14,511.035,417.91,1927,778,0,70,977
06/17/14,506.793,417.38,2705,631,0,65,977
06/18/14,502.403,416.83,2855,709,0,67,977
06/19/14,499.628,416.48,2434,1102,0,67,977
06/20/14,496.615,416.1,2582,1129,0,66,977
06/21/14,493.544,415.71,2745,1269,0,72,977
06/22/14,490.795,415.36,2301,1007,0,92,977
06/23/14,487.89,414.99,2315,918,0,68,977
06/24/14,485.401,414.67,1984,797,0,68,977
06/25/14,482.133,414.25,2280,710,0,78,977
06/26/14,479.649,413.93,2030,846,0,68,977
06/27/14,477.568,413.66,2141,1152,0,60,977
06/28/14,475.565,413.4,2013,1063,0,60,977
06/29/14,473.408,413.12,1851,823,0,59,977
06/30/14,470.728,412.77,2399,1125,0,77,977
07/01/14,467.981,412.41,2163,865,0,87,977
07/02/14,465.081,412.03,1997,619,0,84,977
07/03/14,462.283,411.66,2177,837,0,71,977
07/04/14,459.865,411.34,2131,991,0,79,977
07/05/14,457.598,411.04,2218,1153,0,78,977
07/06/14,455.426,410.75,2156,1137,0,76,977
07/07/14,453.107,410.44,2153,1047,0,63,977
07/08/14,450.339,410.07,2057,731,0,70,977
07/09/14,447.816,409.73,2218,1016,0,70,977
07/10/14,445.817,409.46,2213,1277,0,72,977
07/11/14,443.374,409.13,2050,887,0,69,977
07/12/14,441.166,408.83,2085,1041,0,69,977
07/13/14,438.75,408.5,2182,1028,0,64,977
07/14/14,436.7,408.22,2260,1305,0,79,977
07/15/14,434.51,407.92,2097,1059,0,66,977
07/16/14,431.685,407.53,2065,712,0,71,977
07/17/14,428.933,407.15,2170,849,0,66,977
07/18/14,426.988,406.88,2135,1210,0,56,977
07/19/14,425.269,406.64,2057,1248,0,58,977
07/20/14,423.621,406.41,2045,1269,0,55,977
07/21/14,420.971,406.04,2186,903,0,53,977
07/22/14,419.694,405.86,2188,1597,0,53,977
07/23/14,417.853,405.6,2195,1317,0,50,977
07/24/14,416.225,405.37,2151,1385,0,55,977
07/25/14,414.596,405.14,1996,1237,0,62,977
07/26/14,413.605,405,1893,1459,0,66,977
07/27/14,412.555,404.85,1806,1343,0,66,977
07/28/14,410.805,404.6,1821,996,0,57,977
07/29/14,408.565,404.28,1851,779,0,57,977
07/30/14,406.815,404.03,1791,977,0,68,977
07/31/14,406.397,403.97,1533,1383,0,61,977
08/01/14,406.051,403.92,1779,1668,0,63,977
08/02/14,405.429,403.83,1711,1465,0,68,977
08/03/14,403.837,403.6,1635,876,0,44,977
08/04/14,401.969,403.33,1733,835,0,44,977
08/05/14,400.447,403.11,1629,885,0,23,977
08/06/14,398.934,402.89,1634,890,0,19,977
08/07/14,398.797,402.87,1590,1558,0,37,977
08/08/14,397.908,402.74,1601,1213,0,60,977
08/09/14,396.882,402.59,1796,1335,0,56,977
08/10/14,395.241,402.35,1712,938,0,53,977
08/11/14,394.01,402.17,1689,1112,0,44,977
08/12/14,393.599,402.11,1650,1494,0,51,977
08/13/14,392.915,402.01,1369,1070,0,46,977
08/14/14,393.257,402.06,1727,1956,0,57,977
08/15/14,393.804,402.14,1673,2007,0,58,977
08/16/14,394.83,402.29,1674,2251,0,60,977
08/17/14,394.83,402.29,1639,1701,0,62,977
08/18/14,393.394,402.08,1828,1157,0,53,977
08/19/14,392.441,401.94,1591,1162,0,51,977
08/20/14,390.954,401.72,1634,928,0,44,977
08/21/14,388.994,401.43,1770,828,0,46,977
08/22/14,388.183,401.31,1705,1348,0,52,977
08/23/14,386.831,401.11,1704,1074,0,52,977
08/24/14,386.291,401.03,1641,1419,0,50,977
08/25/14,385.287,400.88,1634,1178,0,50,977
08/26/14,383.751,400.65,1656,927,0,45,977
08/27/14,383.016,400.54,1659,1333,0,45,977
08/28/14,382.615,400.48,1721,1573,0,54,977
08/29/14,382.348,400.44,1707,1626,0,54,977
08/30/14,381.547,400.32,1623,1273,0,54,977
08/31/14,381.013,400.24,1689,1474,0,54,977
09/01/14,380.879,400.22,1622,1606,0,52,977
09/02/14,381.614,400.33,1560,1983,0,52,977
09/03/14,381.013,400.24,1540,1282,0,45,977
09/04/14,380.812,400.21,1546,1490,0,45,977
09/05/14,379.477,400.01,1582,949,0,40,977
09/06/14,378.75,399.9,1538,1211,0,40,977
09/07/14,377.429,399.7,1659,1040,0,47,977
09/08/14,376.175,399.51,1542,957,0,47,977
09/09/14,374.525,399.26,1562,777,0,47,977
09/10/14,372.416,398.94,1634,618,0,47,977
09/11/14,371.371,398.78,1433,952,0,46,977
09/12/14,372.089,398.89,1395,1810,0,53,977
09/13/14,372.416,398.94,1476,1694,0,53,977
09/14/14,370.914,398.71,1886,1182,0,53,977
09/15/14,369.869,398.55,1562,1079,0,44,977
09/16/14,367.909,398.25,1634,694,0,48,977
09/17/14,365.888,397.94,1663,686,0,42,977
09/18/14,364.015,397.65,1573,670,0,41,977
09/19/14,362.077,397.35,1457,517,0,37,977
09/20/14,360.204,397.06,1527,613,0,30,977
09/21/14,358.346,396.77,1454,552,0,35,977
09/22/14,355.854,396.38,1524,300,0.03,32,977
09/23/14,353.3,395.98,1793,511,0,6,977
09/24/14,352.289,395.82,1178,706,0,38,977
09/25/14,351.341,395.67,1395,930,0.6,13,977
09/26/14,350.077,395.47,1457,850,0,30,977
09/27/14,349.003,395.3,1570,1071,0,42,977
09/28/14,347.993,395.14,1412,920,0,17,977
09/29/14,346.608,394.92,1356,683,0,25,977
09/30/14,344.984,394.66,1328,543,0,34,977
10/01/14,342.36,394.24,1843,562,0,42,968.84
10/02/14,340.552,393.95,1236,359,0,35,960.67
10/03/14,339.318,393.75,1248,667,0,41,952.51
10/04/14,339.009,393.7,1175,1058,0,39,944.35
10/05/14,338.022,393.54,1239,778,0,37,936.18
10/06/14,337.343,393.43,1363,1058,0,37,928.02
10/07/14,336.479,393.29,1549,1152,0,39,919.86
10/08/14,335.43,393.12,1251,734,0,12,911.69
10/09/14,334.323,392.94,1284,757,0,31,903.53
10/10/14,332.981,392.72,1229,579,0,27,895.37
10/11/14,332.005,392.56,1246,781,0,27,887.2
10/12/14,330.42,392.3,1199,445,0,45,879.041
10/13/14,329.566,392.16,1268,869,0,32,870.878
10/14/14,328.409,391.97,1274,713,0,22,862.714
10/15/14,328.108,391.92,993,841,0.1,0,854.551
10/16/14,327.927,391.89,982,911,0,20,846.388
10/17/14,327.505,391.82,770,577,0,20,838.224
10/18/14,326.119,391.59,1176,501,0,24,830.061
10/19/14,324.492,391.32,1124,326,0,22,821.898
10/20/14,322.088,390.92,1739,541,0,14,813.735
10/21/14,319.946,390.56,1455,395,0,20,805.571
10/22/14,318.755,390.36,800,220,0,20,797.408
10/23/14,316.732,390.02,1311,305,0,14,789.245
10/24/14,315.143,389.75,1265,478,0,14,781.082
10/25/14,313.909,389.54,1073,465,0.09,14,772.918
10/26/14,312.204,389.25,1231,392,0,21,764.755
10/27/14,310.154,388.9,1304,286,0,16,756.592
10/28/14,308.412,388.6,1164,305,0,19,748.429
10/29/14,306.903,388.34,1075,327,0,13,740.265
10/30/14,305.393,388.08,977,231,0,15,732.102
10/31/14,304.814,387.98,896,608,0,4,723.939
11/01/14,305.393,388.08,907,1199,0.37,0,715.776
11/02/14,303.496,387.75,1437,494,0,13,707.612
11/03/14,301.892,387.47,1285,489,0,13,699.449
11/04/14,301.261,387.36,1045,740,0,13,691.286
11/05/14,299.886,387.12,1065,385,0,13,683.122
11/06/14,298.236,386.83,1231,414,0,15,674.959
11/07/14,296.369,386.5,1183,257,0,15,666.796
11/08/14,294.785,386.22,1286,500,0,13,658.633
11/09/14,294.049,386.09,756,402,0,17,650.469
11/10/14,292.479,385.81,1218,441,0,15,642.306
11/11/14,291.25,385.59,1130,519,0,9,634.143
11/12/14,289.798,385.33,1105,380,0,7,625.98
11/13/14,288.793,385.15,1054,549,0.24,2,617.816
11/14/14,287.128,384.85,1309,479,0,9,609.653
11/15/14,285.97,384.64,1228,653,0,9,601.49
11/16/14,284.757,384.42,1057,452,0,7,593.326
11/17/14,283.931,384.27,971,568,0,13,585.163
11/18/14,283.434,384.18,1184,942,0,9,577
11/19/14,283.159,384.13,948,818,0,9,577
11/20/14,283.434,384.18,889,1028,0,0,577
11/21/14,282.773,384.06,1183,854,0.18,4,577
11/22/14,282.061,383.93,1250,891,0,0,577
11/23/14,281.843,383.89,1130,1025,0,5,577
11/24/14,281.571,383.84,869,741,0,9,577
11/25/14,280.918,383.72,1089,767,0,7,577
11/26/14,280.102,383.57,1025,621,0,7,577
11/27/14,279.231,383.41,1001,571,0,9,577
11/28/14,278.034,383.19,1136,542,0,9,577
11/29/14,277.98,383.18,1029,1002,0.26,0,577
11/30/14,278.197,383.22,975,1084,0.21,0,577
12/01/14,279.775,383.51,805,1606,0,5,577
12/02/14,281.082,383.75,933,1592,0.52,0,577
12/03/14,289.742,385.32,638,5004,3.84,0,577
12/04/14,304.814,387.98,274,7877,0.03,4,577
12/05/14,310.618,388.98,850,3776,0.4,0,577
12/06/14,315.614,389.83,759,3280,0.12,2,577
12/07/14,318.458,390.31,877,2325,0,14,577
12/08/14,321.076,390.75,931,2263,0,12,577
12/09/14,324.974,391.4,913,2882,0,4,577
12/10/14,326.481,391.65,1180,1944,0,4,577
12/11/14,333.896,392.87,529,4267,2.63,0,577
12/12/14,355.087,396.26,111,10795,0.99,0,577
12/13/14,362.723,397.45,578,4430,0,2,577
12/14/14,366.341,398.01,767,2595,0,4,577
12/15/14,370.391,398.63,821,2863,0.69,0,577
12/16/14,372.677,398.98,1259,2416,0.46,4,577
12/17/14,376.637,399.58,774,2772,0.04,2,577
12/18/14,380.078,400.1,858,2598,0,5,577
12/19/14,384.686,400.79,528,2851,0.77,0,577
12/20/14,390.549,401.66,600,3556,0.01,0,577
12/21/14,395.514,402.39,682,3185,0.01,0,577
12/22/14,400.655,403.14,810,3404,0,2,577
12/23/14,405.083,403.78,1119,3356,0,5,577
12/24/14,408.425,404.26,892,2582,0,5,577
12/25/14,412.205,404.8,686,2616,0,24,577
12/26/14,415.304,405.24,849,2428,0,17,577
12/27/14,418.773,405.73,926,2685,0,10,577
12/28/14,420.614,405.99,865,1803,0,10,577
12/29/14,423.048,406.33,983,2210,0,0,577
12/30/14,426.629,406.83,755,2577,0,17,577
12/31/14,429.802,407.27,867,2484,0,17,577
01/01/15,431.178,407.46,966,1667,0,7,577
01/02/15,432.844,407.69,1019,1874,0,15,577
01/03/15,434.654,407.94,780,1703,0,10,577
01/04/15,435.894,408.11,917,1549,0,7,577
01/05/15,437.359,408.31,931,1680,0,10,577
01/06/15,438.75,408.5,928,1636,0,7,577
01/07/15,440.654,408.76,580,1547,0,7,577
01/08/15,441.386,408.86,1054,1433,0,10,577
01/09/15,441.386,408.86,1283,1285,0,2,577
01/10/15,442.045,408.95,1077,1414,0,5,577
01/11/15,442.338,408.99,1010,1165,0,7,577
01/12/15,443.299,409.12,838,1332,0,10,577
01/13/15,443.818,409.19,868,1137,0,7,577
01/14/15,444.336,409.26,939,1212,0,12,577
01/15/15,445.15,409.37,804,1221,0,7,577
01/16/15,445.447,409.41,993,1153,0,10,577
01/17/15,446.335,409.53,813,1261,0,0,577
01/18/15,446.409,409.54,975,1019,0,7,577
01/19/15,446.261,409.52,1068,993,0,0,577
01/20/15,446.483,409.55,1031,1148,0,5,577
01/21/15,447.372,409.67,947,1402,0,7,577
01/22/15,447.742,409.72,813,1005,0,5,577
01/23/15,447.594,409.7,964,896,0,7,577
01/24/15,448.038,409.76,984,1215,0,7,577
01/25/15,447.742,409.72,1018,879,0,10,577
